username,published,likes,text,video_id,clean,stemmed,Label
@hawkezed,2025-04-08T05:55:18Z,1,gejala demensia,gP0YCMCJnjA,gejala demensia,gejala demensia,0
@MarkLee-rz4qe,2025-04-08T05:55:03Z,0,"gws banget punya presiden modelan dia, logical fallacies",gP0YCMCJnjA,gws banget presiden modelan logical fallacies,gws banget presiden model logical fallacies,0
@RoyAndresen,2025-04-08T05:54:38Z,2,"serius tanya dari cara ngomngnya itu, apakah ada gejalah stroke?",gP0YCMCJnjA,serius ngomngnya gejalah stroke,serius ngomngnya gejalah stroke,0
@fxadhiwijaya,2025-04-08T05:53:53Z,0,yakin kita punya wakil rakyat????,gP0YCMCJnjA,wakil rakyat,wakil rakyat,0
@osynech8181,2025-04-08T05:52:13Z,2,"jujur, menyesal saya selalu membela bpk dri 2009 pak.... tp saya tetap menaruh harapan pada bpk, demi indonesia, jauhilah musuh2 rakyat, walaupun dia adalah ""guru"" bpk sendiri....",gP0YCMCJnjA,jujur menyesal membela bpk dri tp menaruh harapan bpk indonesia jauhilah musuh rakyat guru bpk,jujur sesal bela bpk dri tp taruh harap bpk indonesia jauh musuh rakyat guru bpk,0
@dhimasrasyad7475,2025-04-08T05:51:11Z,0,"kasian sama yang nanya, ga menjawan",gP0YCMCJnjA,kasian nanya ga menjawan,kasi nanya ga menjawan,0
@azuranami,2025-04-08T05:50:54Z,0,gue salut. jurnalis senior memang beda. gue yang di sana pasti udah ikutan emosi karena jawabannya nggak ada korelasi dengan pertanyaan dan kebanyakan ngelantur.,gP0YCMCJnjA,gue salut jurnalis senior beda gue udah ikutan emosi jawabannya nggak korelasi kebanyakan ngelantur,gue salut jurnalis senior beda gue udah ikut emosi jawab nggak korelasi banyak ngelantur,0
@Fauzannfdllh,2025-04-08T05:50:53Z,0,ternyata yang omon-omon itu bapak sendiri,gP0YCMCJnjA,omon omon,omon omon,0
@Abiyu751,2025-04-08T05:50:25Z,0,sy yaqiiin mb nana dkk pulang dengan  menarik nafas panjang..krn ga mendapat jawaban atas semua pertanyaan,gP0YCMCJnjA,sy yaqiiin mb nana dkk pulang menarik nafas krn ga,sy yaqiiin mb nana dkk pulang tarik nafas krn ga,0
@fahrezalubis,2025-04-08T05:50:04Z,0,pak pres. kirim dong wapres ke amerika buat ngeloby trump. tunjukan klo wapres kita anak muda yg punya kualitas. biar jadi contoh ke anak muda yg lain spy lbh berprstasi bkn ngandalkan orang tua dan paman.,gP0YCMCJnjA,pres kirim wapres amerika ngeloby trump tunjukan klo wapres anak muda yg kualitas biar contoh anak muda yg spy lbh berprstasi bkn ngandalkan orang tua paman,pres kirim wapres amerika ngeloby trump tunjuk klo wapres anak muda yg kualitas biar contoh anak muda yg spy lbh berprstasi bkn ngandalkan orang tua paman,0
@Ollacigi,2025-04-08T05:49:45Z,0,ini g d briefing apa gmn ... ngaco bgt jawabannya..sekelas pemimpin kelas atas kek asal nyuap doang. atau emang sengaja ngliatin k rakyat biar jgn berharap apa apa dr rezim omon omon ini?? gelap bgt dah ni negara,gP0YCMCJnjA,g d briefing gmn ngaco bgt jawabannya sekelas pemimpin kelas kek nyuap doang emang sengaja ngliatin k rakyat biar jgn berharap dr rezim omon omon gelap bgt dah ni negara,g d briefing gmn ngaco bgt jawab kelas pimpin kelas kek nyuap doang emang sengaja ngliatin k rakyat biar jgn harap dr rezim omon omon gelap bgt dah ni negara,0
@blesindosurabaya1569,2025-04-08T05:49:24Z,0,makanya itu pak kalau ada wamen atau menteri yang sembrono seperi salah ucap harusnya segera bapak pecat karena nanti imbas nya ke bapak,gP0YCMCJnjA,wamen menteri sembrono seperi salah pecat imbas nya,wamen menteri sembrono per salah pecat imbas nya,0
@febrianaputri6155,2025-04-08T05:48:25Z,0,ntn ini lebih sedih daripada ntn drakor  mau dibawa kmna 5 tahun ke depan ,gP0YCMCJnjA,ntn sedih ntn drakor dibawa kmna,ntn sedih ntn drakor bawa kmna,0
@pipinrohidin4683,2025-04-08T05:48:14Z,0,pertanyaan apa jawaban nya apa . ternyata presiden dan wapres nya sama2. tidak memahami persoalan bangsa ini .,gP0YCMCJnjA,nya presiden wapres nya memahami bangsa,nya presiden wapres nya paham bangsa,0
@lucyanas,2025-04-08T05:47:56Z,0,omoooooooooonnnnnnn ooooomoooooonnnnnnnnnn,gP0YCMCJnjA,omoooooooooonnnnnnn ooooomoooooonnnnnnnnnn,omoooooooooonnnnnnn ooooomoooooonnnnnnnnnn,0
@Forvavor,2025-04-08T05:47:22Z,1,dari penjelasan semuanya adalah tetap mengagungkan hasil yang masih diimpikan walaupun kenyataanya nihil. dan di awal tetap tidak lupa akan jasa seseorang. sampai disini jadi paham dimana faktanya.,gP0YCMCJnjA,penjelasan mengagungkan hasil diimpikan kenyataanya nihil lupa jasa paham dimana faktanya,jelas agung hasil impi kenyataanya nihil lupa jasa paham mana fakta,0
@khoirularifin4791,2025-04-08T05:47:14Z,0,maaf banget. kalo saya menjawab seperti ini. saya sudah di gampar 7x lebih kayaknya sama guru saya ,gP0YCMCJnjA,maaf banget kalo gampar x kayaknya guru,maaf banget kalo gampar x kayak guru,0
@farhannugraha9530,2025-04-08T05:46:58Z,0,3 jam nonton orang schizophrenia di wawancara,gP0YCMCJnjA,jam nonton orang schizophrenia wawancara,jam nonton orang schizophrenia wawancara,0
@rizalishak4909,2025-04-08T05:46:55Z,0,"7 jurnalis yang di undang,,,hebat,,syukur tempo, cnbc dan cnn tidak ada,,karena mereka media propaganda asing,,media antek asing",gP0YCMCJnjA,jurnalis undang hebat syukur tempo cnbc cnn media propaganda asing media antek asing,jurnalis undang hebat syukur tempo cnbc cnn media propaganda asing media antek asing,0
@keladikembaren,2025-04-08T05:45:41Z,0,gk tahu baru nonton apa. ‍♂️,gP0YCMCJnjA,gk nonton,gk nonton,0
@arrahman_55,2025-04-08T05:44:50Z,0,"ini hasil pemimpin dari demokrasi bedasar keputusan politik elektion dan pupularitas serta "" daging sapi"". bukan berdasar standar tenokrat.",gP0YCMCJnjA,hasil pemimpin demokrasi bedasar keputusan politik elektion pupularitas daging sapi berdasar standar tenokrat,hasil pimpin demokrasi bedasar putus politik elektion pupularitas daging sapi dasar standar tenokrat,0
@user-zx2xk8bg3v,2025-04-08T05:44:05Z,0,2:12:36 ditanya cara pemberantasan korupsi kok malah naikin gaji hakim sama rumah dinas layak… ga ngerti jalan berpikirnya ,gP0YCMCJnjA,pemberantasan korupsi naikin gaji hakim rumah dinas layak ga ngerti jalan berpikirnya,berantas korupsi naikin gaji hakim rumah dinas layak ga ngerti jalan pikir,0
@Ezvi86,2025-04-08T05:43:59Z,0,empaty lebih dari pada kecerdasan,gP0YCMCJnjA,empaty kecerdasan,empaty cerdas,0
@mochiriel,2025-04-08T05:43:57Z,0,kosong bgt isinya,gP0YCMCJnjA,kosong bgt isinya,kosong bgt isi,0
@Nyxthenight,2025-04-08T05:43:38Z,0,"2:50 6 bulan persiapan tapi hasilnya 150 hari begini? ini serius pak? ga usah jauh2 bahas yang lain dari dewan penasehat danatara aja isinya mantan koruptor dan ex pm hasil kudeta? ngumpulin penasehat untuk ngurusin rakyat apa ngurusin cara korupsi dan bagi2 kekuasaan? 17:45 pak kebanyakan negara maju itu karna industrialisasi, bukan cuma jual mentahan doang. mulai dari inggris, prancis, jerman, us, itu mereka semua bisa jadi negara maju karna berhasil di fase industrialisasi, eh indonesia fase industrialisasi belum mateng udah terjun pasar bebas. ya ujung-ujungnya jadi negara konsumen doang dan cuma bisa impor mentahan bukan produk jadi atau setengah jadi.",gP0YCMCJnjA,persiapan hasilnya serius ga bahas dewan penasehat danatara aja isinya mantan koruptor ex pm hasil kudeta ngumpulin penasehat ngurusin rakyat ngurusin korupsi kekuasaan kebanyakan negara maju karna industrialisasi jual mentahan doang inggris prancis jerman us negara maju karna berhasil fase industrialisasi eh indonesia fase industrialisasi mateng udah terjun pasar bebas ya ujung ujungnya negara konsumen doang impor mentahan produk,siap hasil serius ga bahas dewan nasehat danatara aja isi mantan koruptor ex pm hasil kudeta ngumpulin nasehat ngurusin rakyat ngurusin korupsi kuasa banyak negara maju karna industrialisasi jual mentah doang inggris prancis jerman us negara maju karna hasil fase industrialisasi eh indonesia fase industrialisasi mateng udah terjun pasar bebas ya ujung ujung negara konsumen doang impor mentah produk,0
@ISGJH,2025-04-08T05:42:16Z,1,"""presiden prabowo menjawab"" emang bisa jawab? ngitung 10+2 aja ga bisa",gP0YCMCJnjA,presiden prabowo emang ngitung aja ga,presiden prabowo emang ngitung aja ga,0
@SiaThere-h6c,2025-04-08T05:40:37Z,0,"seneng deh baca komenan, rata-rata mengkritik bukan memuji.",gP0YCMCJnjA,seneng deh baca komenan mengkritik memuji,neng deh baca komenan kritik puji,0
@AskiaNitami-z4b,2025-04-08T05:39:50Z,1,tempo mana?,gP0YCMCJnjA,tempo,tempo,0
@dirtyfades,2025-04-08T05:37:41Z,1,ngang ngong juga ya beliau,gP0YCMCJnjA,ngang ngong ya beliau,ngang ngong ya beliau,0
@tiobintang8057,2025-04-08T05:37:06Z,0,fajar robianto was here,gP0YCMCJnjA,fajar robianto was here,fajar robianto was here,0
@alaybadai960,2025-04-08T05:37:00Z,1,dari outfitnya ajaa kita udah tauuu endingnya negara kita kemana hahahahahahahaha,gP0YCMCJnjA,outfitnya ajaa udah tauuu endingnya negara kemana hahahahahahahaha,outfitnya ajaa udah tauuu endingnya negara mana hahahahahahahaha,0
@rinamaryani7842,2025-04-08T05:36:28Z,0,3 jam ku terbuang sia² nih denger jawabannya gini doang,gP0YCMCJnjA,jam ku terbuang sia nih denger jawabannya gini doang,jam ku buang sia nih denger jawab gin doang,0
@inifilem,2025-04-08T05:36:10Z,0,terus kalo menjawab seperti ini gunanya apa selain makan enak enak di istana??? ekonomi tiba2 membaik gitu? rupiah tiba2 menguat gitu?? kalian memilih jalan aman aja supaya tidak dikirim kepala babi & bangkai tikussss.....,gP0YCMCJnjA,kalo gunanya makan enak enak istana ekonomi membaik gitu rupiah menguat gitu memilih jalan aman aja dikirim kepala babi bangkai tikussss,kalo guna makan enak enak istana ekonomi baik gitu rupiah kuat gitu pilih jalan aman aja kirim kepala babi bangkai tikussss,0
@ronahendarto,2025-04-08T05:34:42Z,0,duh gusti,gP0YCMCJnjA,duh gusti,duh gusti,0
@muhammadkhoirulumam7466,2025-04-08T05:33:15Z,0,anjayy adil kepada koruptor. kasian anak istri,gP0YCMCJnjA,anjayy adil koruptor kasian anak istri,anjayy adil koruptor kasi anak istri,0
@adityaahmadkhanz77,2025-04-08T05:32:47Z,0,"astagfirullah, astagfirullah, astagfirullahalazim, (281,2 juta nyawa manusia indonesia), (1.905 million km² luas wilayah indonesia), 80 tahun bangsa ini berdiri",gP0YCMCJnjA,astagfirullah astagfirullah astagfirullahalazim juta nyawa manusia indonesia million km luas wilayah indonesia bangsa berdiri,astagfirullah astagfirullah astagfirullahalazim juta nyawa manusia indonesia million km luas wilayah indonesia bangsa diri,0
@budionodarma3456,2025-04-08T05:32:21Z,4,"bentuk narkoba di indonesia bukan berupa bubuk atau pil atau suntik atau model dihisap,, teyapi bentuk narkoba di indonesia adalah megga gurita korupsi para elit politik.",gP0YCMCJnjA,bentuk narkoba indonesia bubuk pil suntik model dihisap teyapi bentuk narkoba indonesia megga gurita korupsi elit politik,bentuk narkoba indonesia bubuk pil suntik model dihisap teyapi bentuk narkoba indonesia megga gurita korupsi elit politik,0
@viclusiv,2025-04-08T05:31:17Z,0,"intinya prabowok bolehin demo tp gak sama sekali dengerin keluh kesah rakyat, sama sekali 1%. justru kalian intel polri yg nyusup²!, dan demo yg lempar kencing dll itu karena kalian istana tidak mendengarkan kita sama sekali waktu itu, ga ada ngeluarin statment loh, 58 kota ga ada sama sekali statment????",gP0YCMCJnjA,intinya prabowok bolehin demo tp gak dengerin keluh kesah rakyat intel polri yg nyusup demo yg lempar kencing dll istana mendengarkan ga ngeluarin statment loh kota ga statment,inti prabowok bolehin demo tp gak dengerin keluh kesah rakyat intel polri yg nyusup demo yg lempar kencing dll istana dengar ga ngeluarin statment loh kota ga statment,0
@bycindayy,2025-04-08T05:30:34Z,0,1:00:48 lembaga mana yang paling di percaya rakyat? damkar pak :),gP0YCMCJnjA,lembaga percaya rakyat damkar,lembaga percaya rakyat damkar,0
@auliatyas7970,2025-04-08T05:30:07Z,0,"from the frist minutes what i got is he explain how jokowi prepare him as president, damn! is giving a vibes he kinda agree to all public statement about him and jokiwi, intersting:)))",gP0YCMCJnjA,from the frist minutes what i got is he explain how jokowi prepare him as president damn is giving a vibes he kinda agree to all public statement about him and jokiwi intersting,from the frist minutes what i got is he explain how jokowi prepare him as president damn is giving a vibes he kinda agree to all public statement about him and jokiwi intersting,0
@agusarthap,2025-04-08T05:29:05Z,0,tanpa baca komentar dan full nonton video gw udh tau ini isinya pasti mengecewakan ,gP0YCMCJnjA,baca komentar full nonton video gw udh tau isinya mengecewakan,baca komentar full nonton video gw udh tau isi kecewa,0
@NKB_POE,2025-04-08T05:28:36Z,0,ha he ha he di tanya apa di jawabnya apaa,gP0YCMCJnjA,ha he ha he apaa,ha he ha he apaa,0
@anre-19,2025-04-08T05:28:06Z,0,omon omon nyaring lagiii,gP0YCMCJnjA,omon omon nyaring lagiii,omon omon nyaring lagiii,0
@christianpeter7825,2025-04-08T05:27:16Z,0,"fokus pak presiden atas pertanyaan dan anda menjawabnya. sehingga kami dapat esensi dari pertemuan ini. tp apa yg ditanya jawabanya ngelantur ke mana2, sampai endingnya kita ga dapat jawaban yg pasti",gP0YCMCJnjA,fokus presiden menjawabnya esensi pertemuan tp yg jawabanya ngelantur endingnya ga yg,fokus presiden jawab esensi temu tp yg jawabanya ngelantur endingnya ga yg,0
@danangkulus9149,2025-04-08T05:27:11Z,0,sayang wakil presiden nya engga bisa menemani padahal sama-sama kepala negara,gP0YCMCJnjA,sayang wakil presiden nya engga menemani kepala negara,sayang wakil presiden nya engga tani kepala negara,0
@Hasan-m2b2o,2025-04-08T05:26:51Z,0,sehat selalu bapak presiden ku,gP0YCMCJnjA,sehat presiden ku,sehat presiden ku,0
@lemonpuff1213,2025-04-08T05:26:45Z,1,isinya komentar buzzer ,gP0YCMCJnjA,isinya komentar buzzer,isi komentar buzzer,0
@Sawi1605,2025-04-08T05:26:31Z,0,acara ini yg gw suka..bisa memperlihatkan respon presiden soal masalah masalah rakyat..dan ya kalian bisa liat respon presiden baru kita ini..,gP0YCMCJnjA,acara yg gw suka respon presiden rakyat ya liat respon presiden,acara yg gw suka respon presiden rakyat ya liat respon presiden,0
@bagustriya702,2025-04-08T05:26:01Z,0,"sebelum dilantik ngumpulin pakar, tapi yg jadi menteri bukan teknokrat malah b word",gP0YCMCJnjA,dilantik ngumpulin pakar yg menteri teknokrat b word,lantik ngumpulin pakar yg menteri teknokrat b word,0
@maulanadtx1774,2025-04-08T05:25:54Z,1,"kok jawabannya kaya ""maqoli ina kaliyawa owo""",gP0YCMCJnjA,jawabannya kaya maqoli ina kaliyawa owo,jawab kaya maqoli ina kaliyawa owo,0
@alfath1686,2025-04-08T05:23:49Z,1,najwa: titip ruu polri ya pak,gP0YCMCJnjA,najwa titip ruu polri ya,najwa titip ruu polri ya,0
@panggahseptiawan,2025-04-08T05:23:43Z,0,56:39 defensif banget .. pemerintah ternyata ada echo chambernya juga,gP0YCMCJnjA,defensif banget pemerintah echo chambernya,defensif banget perintah echo chambernya,0
@qaireenwifaqmanahbening8850,2025-04-08T05:23:32Z,0,nonton 30 menit dah bosen... ngalnturr tdk ada poin...,gP0YCMCJnjA,nonton menit dah bosen ngalnturr tdk poin,nonton menit dah bosen ngalnturr tdk poin,0
@panggahseptiawan,2025-04-08T05:22:59Z,0,56:10 this is disgusting,gP0YCMCJnjA,this is disgusting,this is disgusting,0
@ArrisYeYeKurniawan,2025-04-08T05:22:43Z,111,"dari hasil nonton 3,5 jam... kesimpulan saya, uu perampasan aset koruptor gak akan pernah selesai di jaman prabowo subianto..",gP0YCMCJnjA,hasil nonton jam kesimpulan uu perampasan aset koruptor gak selesai jaman prabowo subianto,hasil nonton jam simpul uu ampas aset koruptor gak selesai jaman prabowo subianto,0
@ArrisYeYeKurniawan,2025-04-08T05:22:43Z,0,"dari hasil nonton 3,5 jam... kesimpulan saya, uu perampasan aset koruptor gak akan pernah selesai di jaman prabowo subianto..",gP0YCMCJnjA,hasil nonton jam kesimpulan uu perampasan aset koruptor gak selesai jaman prabowo subianto,hasil nonton jam simpul uu ampas aset koruptor gak selesai jaman prabowo subianto,0
@DfilmDfilm,2025-04-08T05:22:24Z,0,"petani padi kasihan pak, di kampung saya masih dibeli dibawah rp.6000 pee kg gabah",gP0YCMCJnjA,petani padi kasihan kampung dibeli dibawah rp pee kg gabah,tani padi kasihan kampung beli bawah rp pee kg gabah,0
@helfeturadesign,2025-04-08T05:20:56Z,1,tempo gak diajak?,gP0YCMCJnjA,tempo gak diajak,tempo gak ajak,0
@karlastana14,2025-04-08T05:20:19Z,0,ini yang disebut diskusi? serius nih serius????,gP0YCMCJnjA,diskusi serius nih serius,diskusi serius nih serius,0
@mirapuspita8355,2025-04-08T05:18:19Z,1,tempo kok gk.ikut,gP0YCMCJnjA,tempo gk,tempo gk,0
@sosoanbahasbola,2025-04-08T05:18:15Z,1,dari awal sudah bilang dibantu oleh jokowi wkwkwkwkww,gP0YCMCJnjA,bilang dibantu jokowi wkwkwkwkww,bilang bantu jokowi wkwkwkwkww,0
@RicoDarmoko,2025-04-08T05:17:33Z,0,"pak presiden prabowo adalah pemimpin yg otentik tidak perlu pencitraan apalagi menggunakan ""buzzers"".",gP0YCMCJnjA,presiden prabowo pemimpin yg otentik pencitraan buzzers,presiden prabowo pimpin yg otentik citra buzzers,0
@febrianaputri6155,2025-04-08T05:16:56Z,0,duhh ,gP0YCMCJnjA,duhh,duhh,0
@Aka-chenel,2025-04-08T05:16:33Z,0,"habis ini wakilnya yg d wawancara,,,hancur sdah negeri ini",gP0YCMCJnjA,habis wakilnya yg d wawancara hancur sdah negeri,habis wakil yg d wawancara hancur sdah negeri,0
@kolompelajarnusantara1552,2025-04-08T05:16:10Z,0,"memang seharusnya beliau itu sudah pensiun, kalian tanggung jwb sndiri yg msh berikan beliau kerja",gP0YCMCJnjA,beliau pensiun tanggung jwb sndiri yg msh beliau kerja,beliau pensiun tanggung jwb sndiri yg msh beliau kerja,0
@Footballmusiccam,2025-04-08T05:16:00Z,0,udh mau nangis itu ,gP0YCMCJnjA,udh nangis,udh nang,0
@ZeeJkt48ofc,2025-04-08T05:15:11Z,0,saya mendengarkan full video ini dengan sambil ngojol menemani kurang lebih 3 jam an,gP0YCMCJnjA,mendengarkan full video ngojol menemani jam an,dengar full video ngojol tani jam an,0
@donnyrevan3070,2025-04-08T05:13:20Z,1,kaya obrolan bapak2 di warkop tp kali ini ada ibu2 nya..,gP0YCMCJnjA,kaya obrolan warkop tp kali nya,kaya obrol warkop tp kali nya,0
@mohammadimron5758,2025-04-08T05:12:42Z,1,"ngomongin pertanian harus maju, tpi gue ga liat satupun program kearah sana",gP0YCMCJnjA,ngomongin pertanian maju tpi gue ga liat satupun program kearah,ngomongin tani maju tpi gue ga liat satu program arah,0
@NawataSie,2025-04-08T05:11:26Z,0,cocoknya presiden timor leste,gP0YCMCJnjA,cocoknya presiden timor leste,cocok presiden timor leste,0
@trihendroprbw,2025-04-08T05:11:24Z,0,omong ae wo wo liat tu rupiah anjlokkk,gP0YCMCJnjA,omong ae wo wo liat tu rupiah anjlokkk,omong ae wo wo liat tu rupiah anjlokkk,0
@qarottamaoshmar965,2025-04-08T05:09:53Z,0,yapping 3 jam asmr,gP0YCMCJnjA,yapping jam asmr,yapping jam asmr,0
@aiisaprocky,2025-04-08T05:09:39Z,0,oon (berbicara dengan nada nael),gP0YCMCJnjA,oon berbicara nada nael,oon bicara nada nael,0
@bangkit_77,2025-04-08T05:09:25Z,1,"anjrit ngomong apa sih wkwkwkkw (fufufafa, 2019)",gP0YCMCJnjA,anjrit ngomong sih wkwkwkkw fufufafa,anjrit ngomong sih wkwkwkkw fufufafa,0
@dwilinuryatiputri5115,2025-04-08T05:08:44Z,0,"dari sekian presiden , kenapa beliau yg ngajak wawancara rame2 ",gP0YCMCJnjA,sekian presiden beliau yg ngajak wawancara rame,sekian presiden beliau yg ngajak wawancara rame,0
@radyaji,2025-04-08T05:08:14Z,0,"untuk seumuran bapak presiden kita, ambisi nya begitu besar dan visioner untuk indonesia. meskipun 5 tahun adalah waktu yang pendek untuk menyelesaikan pembangunan berkepanjangan. but over all tersampaikan semua apa yang dia rancangkan semoga semua berjalan dengan baik. intinya cuma 1 koruptor wajib mati ",gP0YCMCJnjA,seumuran presiden ambisi nya visioner indonesia pendek menyelesaikan pembangunan berkepanjangan but over all rancangkan semoga berjalan intinya koruptor wajib mati,umur presiden ambisi nya visioner indonesia pendek selesai bangun panjang but over all rancang moga jalan inti koruptor wajib mati,0
@dwisetyowati2085,2025-04-08T05:08:03Z,0,menangis lihat ini,gP0YCMCJnjA,menangis lihat,menang lihat,1
@AnyaXi,2025-04-08T05:07:50Z,0,banyak jawaban dari pejabat pejabat bapak bikin sakit hati para rakyat. khususnya tentang ruu tni ini.,gP0YCMCJnjA,pejabat pejabat bikin sakit hati rakyat ruu tni,jabat jabat bikin sakit hati rakyat ruu tni,0
@Justfanaccount,2025-04-08T05:06:45Z,0,"menonton ini menjadi semakin semakin menangis. bagaimana nasib negara ini  ya alloh berikanlah kami pemimpin yang baik akhlak, perilaku dan bijaksana. berikanlah kami memimpin yang baik ya alloh. berikanlah hidayah bagi para pemimpin yg dzolim ya alloh. aamiin",gP0YCMCJnjA,menonton menangis nasib negara ya alloh berikanlah pemimpin akhlak perilaku bijaksana berikanlah memimpin ya alloh berikanlah hidayah pemimpin yg dzolim ya alloh aamiin,tonton menang nasib negara ya alloh beri pimpin akhlak perilaku bijaksana beri pimpin ya alloh beri hidayah pimpin yg dzolim ya alloh aamiin,1
@roichanrochmadii2462,2025-04-08T05:06:37Z,0,gimana caranya menyelesaikan stunting kalau yg dikasih makan anak sd-sma ,gP0YCMCJnjA,gimana menyelesaikan stunting yg dikasih makan anak sd sma,gimana selesai stunting yg kasih makan anak sd sma,0
@imss_nia,2025-04-08T05:06:04Z,0,bapak aja bingung apalagi saya pak,gP0YCMCJnjA,aja bingung,aja bingung,0
@bungateratai894,2025-04-08T05:05:40Z,0,this old man has no idea what he`s talking about,gP0YCMCJnjA,this old man has no idea what he s talking about,this old man has no idea what he s talking about,0
@mustafakamal8608,2025-04-08T05:05:39Z,0,harus ada batas usia maksimal pencalonan presiden,gP0YCMCJnjA,batas usia maksimal pencalonan presiden,batas usia maksimal calon presiden,0
@bamiyan-e4v,2025-04-08T05:04:14Z,0,"1:19 pak presiden klo mmg memberi makan jgn berpikir 1anak sekolah saja, 1rmh ada kkak adek ayah yg blm krj krn phk knp tdk d beri uang belanja bs seminggu ato sbln biar ibu nya yg memasak.",gP0YCMCJnjA,presiden klo mmg makan jgn berpikir anak sekolah rmh kkak adek ayah yg blm krj krn phk knp tdk d uang belanja bs seminggu ato sbln biar nya yg memasak,presiden klo mmg makan jgn pikir anak sekolah rmh kkak adek ayah yg blm krj krn phk knp tdk d uang belanja bs minggu ato sbln biar nya yg masak,0
@Gituajaya,2025-04-08T05:04:08Z,0,"kasian pak prabowo, niatnya klarifikasi malah bikin blunder baru.",gP0YCMCJnjA,kasian prabowo niatnya klarifikasi bikin blunder,kasi prabowo niat klarifikasi bikin blunder,0
@adionaekasaputra1110,2025-04-08T05:04:07Z,0,"bahlil, pigai, budi arie tersenyum melihat ini",gP0YCMCJnjA,bahlil pigai budi arie tersenyum,bahlil pigai budi arie senyum,0
@BagusSaputra-hg1oz,2025-04-08T05:03:49Z,0,"omon"" ga bisa kerja",gP0YCMCJnjA,omon ga kerja,omon ga kerja,0
@muhammad_yohanna,2025-04-08T05:03:34Z,0,"sekelas pemimpin negara jawabnya menjijikkan, presiden blunder bukannya koreksi diri malah memperparah",gP0YCMCJnjA,sekelas pemimpin negara menjijikkan presiden blunder koreksi memperparah,kelas pimpin negara jijik presiden blunder koreksi parah,0
@munandar3775,2025-04-08T05:02:17Z,0,"pinter bahasa inggris doank,logis kagak,to the point kagak,ngalor ngidul kek bajai...",gP0YCMCJnjA,pinter bahasa inggris doank logis kagak to the point kagak ngalor ngidul kek bajai,pinter bahasa inggris doank logis kagak to the point kagak ngalor ngidul kek baja,0
@fscrm,2025-04-08T05:01:44Z,0,ini sepertinya bakal jadi video narasi yang dislike nya terbanyak,gP0YCMCJnjA,video narasi dislike nya,video narasi dislike nya,0
@taufiqqurahman1285,2025-04-08T05:01:07Z,1,baiknya kita joget aja dibanding diskusi...joget adalah solusinya,gP0YCMCJnjA,baiknya joget aja dibanding diskusi joget solusinya,baik joget aja banding diskusi joget solusi,0
